book_id	primary	secondary	tertiary
000696903	Non-Fiction	Topography	London
000696923	Non-Fiction	Topography	Scotch
000696964	Fiction	Fiction	English 3 Volume Novels
000697062	Non-Fiction	Collected Works	English Authors
000697259	Fiction	Fiction	English 3 Volume Novels
000697401	Non-Fiction	Drama	English, Separate Plays, 19th Century
000697406	Non-Fiction	Poetry	English Selections
000697457	Non-Fiction	Poetry	English
000697483	Fiction	Fiction	English 1 Volume Novels
000697647	Non-Fiction	Collections of Travels	
000698036	Non-Fiction	Topography	African
000698265	Non-Fiction	Poetry	English Selections
000698279	Non-Fiction	Poetry	English, Separate Works, 19th Century
000698332	Non-Fiction	Hydrography	
000698414	Fiction	Fiction	English 1 & 2 Volume Novels
000698482	Non-Fiction	Geography	Scotland & Ireland
000698515	Fiction	Fiction	English 3 Volume Novels
000698781	Non-Fiction	Poetry	English
000699212	Non-Fiction	Poetry	English, Separate Works, 19th Century
000699753	Fiction	Fiction	English 3 Volume Novels
000699761	Fiction	Fiction	English 3 Volume Novels
000699860	Fiction	Fiction	English 3 Volume Novels
000699862	Fiction	Fiction	English Separate Novels 19th Century
000699864	Fiction	Fiction	English 3 Volume Novels
000700145	Fiction	Fiction	English 3 Volume Novels
000700171	Non-Fiction	Topography	London
000700180	Non-Fiction	History	Ancient Greek
000700181	Non-Fiction	History	Ancient Roman
000700197	Fiction	Fiction	English 3 Volume Novels
000700200	Fiction	Fiction	English 3 Volume Novels
000700201	Fiction	Fiction	English 3 Volume Novels
000700319	Non-Fiction	Topography	South American
000700447	Fiction	Fiction	English 3 Volume Novels
000700598	Non-Fiction	Collected Works	English Authors
000700693	Non-Fiction	History	United States of America
000700694	Non-Fiction	History	United States of America
000700739	Non-Fiction	Plays	
000700771	Non-Fiction	Topography	Dutch
000700781	Non-Fiction	Poetry	English, 18th, 19th Centuries
000700794	Non-Fiction	Topography	Natural Science
000700800	Non-Fiction	Poetry	English, Collected Works
000700813	Non-Fiction	Plays	
000700815	Non-Fiction	Poetry	English Selections
000700824	Non-Fiction	Poetry	English Selections
000700829	Non-Fiction	Plays	
000700846	Non-Fiction	Poetry	English Selections
000700860	Non-Fiction	Plays	
000700871	Non-Fiction	Topography	Syrian, Persian, Central Asian
000700874	Non-Fiction	Topography	Syrian, Persian, Central Asian
000700887	Fiction	Fiction	English 3 Volume Novels
000700945	Fiction	Fiction	English 2 Volume Novels
000700947	Non-Fiction	Drama	English, Separate Plays, 19th Century
000700976	Non-Fiction	Letters	German, English
000701009	Non-Fiction	Poetry & Fiction	English
000701031	Non-Fiction	Poetry	English, Separate Works, 19th Century
000701032	Non-Fiction	Poetry	English Selections
000701041	Non-Fiction	Drama	English, Separate Plays, 19th Century
000701122	Non-Fiction	Topography	African
000701154	Non-Fiction	Poetry	English, Female Poets
000701517	Non-Fiction	Poetry	English, Separate Works, 19th Century
000701578	Non-Fiction	Poetry	English, Separate Works, 19th Century
000701579	Non-Fiction	Poetry	English, Separate Works, 19th Century
000701580	Non-Fiction	Poetry	English
000701694	Fiction	Fiction	English 2 Volume Novels
000701695	Fiction	Fiction	English 3 Volume Novels
000701696	Non-Fiction	Topography	Australasian
000701720	Non-Fiction	Geography & Topography	England
000701755	Non-Fiction	Poetry	English Songs & Ballads
000701778	Non-Fiction	Topography	African
000701848	Non-Fiction	Topography	Great Britain & Ireland
000701883	Non-Fiction	Collected Works	English Authors
000701919	Non-Fiction	Topography	English, Northern
000702570	Non-Fiction	Plays	
000702592	Non-Fiction	Drama & Dramatic History	
000703406	Non-Fiction	History	General
000704975	Non-Fiction	Moral Philosophy	
000705062	Non-Fiction	Philosophy	
000705176	Non-Fiction	Poetry	English
000705377	Non-Fiction	Topography	Great Britain & Ireland
000705407	Non-Fiction	Poetry & Fiction	English
000706087	Non-Fiction	Topography	United States of America
000706246	Non-Fiction	Uncategorised	
000706648	Fiction	Fiction	English 3 Volume Novels
000706914	Non-Fiction	Plays	
000706929	Fiction	Fiction	English 3 Volume Novels
000706997	Fiction	Fiction	English 3 Volume Novels
000707001	Non-Fiction	Poetry & Fiction	English
000707456	Non-Fiction	Geography	General America
000707583	Non-Fiction	Topography	Great Britain & Ireland
000707584	Non-Fiction	Geography & Topography	England
000707645	Non-Fiction	Topography	Scotch
000707959	Non-Fiction	Poetry	English Selections
000707972	Fiction	Fiction	English 3 Volume Novels
000708252	Non-Fiction	Topography	English, Southern
000708400	Fiction	Fiction	English 3 Volume Novels
000708403	Fiction	Fiction	English 3 Volume Novels
000708469	Non-Fiction	Poetry	English Selections
000708915	Non-Fiction	Topography	African
000709200	Non-Fiction	Topography	United States of America
000709648	Non-Fiction	Topography	United States of America
000709682	Non-Fiction	Poetry	English Selections
000709693	Fiction	Fiction	English 3 Volume Novels
000709768	Fiction	Fiction	English 2 Volume Novels
000709882	Fiction	Fiction	English 3 Volume Novels
000709894	Fiction	Fiction	English 3 Volume Novels
000709895	Fiction	Fiction	English 1 Volume Novels
000709949	Fiction	Fiction	English 2 Volume Novels
000709969	Fiction	Fiction	English 3 Volume Novels
000710011	Non-Fiction	Topography	Great Britain & Ireland
000710122	Non-Fiction	Poetry	English, Separate Works, 19th Century
000710210	Non-Fiction	Poetry	English, Separate Works, 19th Century
000710213	Non-Fiction	Poetry	English, Separate Works, 19th Century
000710258	Non-Fiction	Collections of Travels	
000710286	Non-Fiction	History	French Revolution - 1789-1815
000710465	Fiction	Fiction	English 3 Volume Novels
000710630	Non-Fiction	Plays	
000710754	Fiction	Fiction	English 3 Volume Novels
000710756	Fiction	Fiction	English 3 Volume Novels
000710784	Non-Fiction	Topography	United States of America
000710869	Fiction	Fiction	English 3 Volume Novels
000710870	Fiction	Fiction	English 3 Volume Novels
000710871	Fiction	Fiction	English 1 & 2 Volume Novels
000710873	Fiction	Fiction	English 3 Volume Novels
000711146	Fiction	Fiction	English 3 Volume Novels
000711147	Fiction	Fiction	English 3 Volume Novels
000711468	Non-Fiction	History	Assiatic
000711469	Non-Fiction	Geography & Ethnology	
000711479	Non-Fiction	Topography	United States of America
000711560	Non-Fiction	Poetry	English, Separate Works, 19th Century
000711740	Fiction	Fiction	English 3 Volume Novels
000711797	Non-Fiction	Voyages & Travels	
000711904	Non-Fiction	Topography	Scotch
000711907	Non-Fiction	Topography	Scotch
000711908	Non-Fiction	Topography	Scotch
000711913	Non-Fiction	Topography	Scotch
000712006	Non-Fiction	Voyages & Travels	
000712060	Non-Fiction	Topography	South American
000712067	Non-Fiction	Topography	English, Northern
000712155	Non-Fiction	Topography	Indian, Chinese, Japanese
000712299	Non-Fiction	Topography	English, Northern
000712319	Non-Fiction	Voyages & Travels	Various Languages
000712471	Non-Fiction	Collected Works	English Authors
000712494	Non-Fiction	Topography	English, Northern
000712530	Non-Fiction	Topography	English, Southern
000712543	Non-Fiction	Topography	United States of America
000712547	Non-Fiction	Topography	United States of America
000712566	Non-Fiction	Poetry	English Selections
000712941	Non-Fiction	Poetry	English Songs & Ballads
000713464	Non-Fiction	Topography	Spanish & Portuguese
000713469	Non-Fiction	Topography	Turkish, Break
000713479	Non-Fiction	Topography	South American
000713680	Non-Fiction	Voyages & Travels	Various Languages
000713890	Non-Fiction	Geography	Scotland & Ireland
000713956	Fiction	Fiction	English 3 Volume Novels
000713960	Fiction	Fiction	English 3 Volume Novels
000714098	Fiction	Fiction	English 3 Volume Novels
000714258	Non-Fiction	Collections of Travels	
000714259	Non-Fiction	Topography	Travels
000714260	Non-Fiction	Travels	German
000714262	Non-Fiction	Hurray's Hand-Books	
000714263	Non-Fiction	Collections of Travels	
000714315	Fiction	Fiction	English 1 & 2 Volume Novels
000714468	Non-Fiction	Topography	United States of America
000714571	Non-Fiction	Poetry	English Selections
000714636	Non-Fiction	Poetry	English
000714681	Non-Fiction	Collected Works	English Authors
000714721	Non-Fiction	Poetry	English, Separate Works, 19th Century
000714730	Non-Fiction	Topography	English, Northern
000714732	Non-Fiction	History	Ancient European. 16th, 17th Centuries
000714733	Non-Fiction	Geography & Ethnology	
000714734	Non-Fiction	Topography	Indian, Chinese, Japanese
000714749	Non-Fiction	Geography & Ethnology	
000714750	Non-Fiction	Geology	Gems & precious stones
000714801	Fiction	Fiction	English 3 Volume Novels
000714867	Non-Fiction	Geography	
000714878	Non-Fiction	Poetry	English, Separate Works, 19th Century
000714914	Non-Fiction	Topography	European
000715146	Non-Fiction	Poetry	English Selections
000715367	Non-Fiction	Voyages & Travels	General
000715368	Non-Fiction	Hydrography	
000715379	Fiction	Fiction	English 1 & 2 Volume Novels
000715387	Non-Fiction	Drama	English, Separate Plays, 19th Century
000715475	Non-Fiction	Collected Works	English Authors
000715481	Fiction	Fiction	English 3 Volume Novels
000715491	Fiction	Fiction	English Separate Novels 19th Century
000715492	Fiction	Fiction	English 3 Volume Novels
000715496	Fiction	Fiction	English 3 Volume Novels
000715497	Non-Fiction	Topography	Australasian
000715499	Fiction	Fiction	English 3 Volume Novels
000715501	Non-Fiction	Collected Works	English Authors
000715535	Fiction	Fiction	English 3 Volume Novels
000715536	Fiction	Fiction	English 3 Volume Novels
000715590	Fiction	Fiction	English 3 Volume Novels
000715596	Fiction	Fiction	English 2 Volume Novels
000715730	Fiction	Fiction	English 3 Volume Novels
000716141	Non-Fiction	Drama	English, Separate Plays, 19th Century
000716142	Non-Fiction	Topography	English, Southern
000716148	Non-Fiction	Geography & Topography	England
000716316	Non-Fiction	Poetry	English
000716321	Non-Fiction	Poetry	English Selections
000716327	Non-Fiction	Poetry	English
000716543	Non-Fiction	Topography	English, Northern
000717097	Fiction	Fiction	English 3 Volume Novels
000717100	Fiction	Fiction	English 1 & 2 Volume Novels
000718596	Fiction	Fiction	English 3 Volume Novels
000718597	Fiction	Fiction	English 2 Volume Novels
000718598	Fiction	Fiction	English 1 Volume Novels
000718599	Fiction	Fiction	English 3 Volume Novels
000718633	Non-Fiction	Geography	Topography
000718634	Non-Fiction	Geography & Topography	General
000718708	Non-Fiction	History	Mexico & South America
000719036	Non-Fiction	Botany & Geology	
000719284	Non-Fiction	Topography	Australasian
000719291	Fiction	Fiction	English 3 Volume Novels
000719301	Non-Fiction	History	English 18th, 19th Centuries
000719383	Non-Fiction	Topography	United States of America
000719437	Non-Fiction	Topography	French
000719486	Fiction	Fiction	English 3 Volume Novels
000719487	Fiction	Fiction	English 3 Volume Novels
000719489	Fiction	Fiction	English 1 & 2 Volume Novels
000719491	Fiction	Fiction	English 3 Volume Novels
000719503	Fiction	Fiction	English 3 Volume Novels
000719724	Non-Fiction	Topography	Spanish & Portuguese
000719874	Non-Fiction	Topography	United States of America
000719875	Non-Fiction	Topography	United States of America
000719876	Non-Fiction	Topography	United States of America
000719877	Non-Fiction	Topography	United States of America
000719878	Non-Fiction	Topography	United States of America
000719958	Non-Fiction	Topography	United States of America
000720167	Non-Fiction	Topography	United States of America
000720174	Non-Fiction	Topography	Natural Science
000720469	Fiction	Fiction	English 3 Volume Novels
000720507	Fiction	Fiction	English 3 Volume Novels
000720511	Fiction	Fiction	English 3 Volume Novels
000720566	Non-Fiction	Collected Works	English Authors
000720615	Non-Fiction	Topography	English, Northern
000720648	Non-Fiction	Collected Works	English Authors
000720649	Fiction	Fiction	English 3 Volume Novels
000720799	Fiction	Fiction	English 3 Volume Novels
000720805	Non-Fiction	Topography	Scotch
000720808	Non-Fiction	Topography	Great Britain & Ireland
000720814	Non-Fiction	Geography	General America
000720888	Fiction	Fiction	English 3 Volume Novels
000720889	Fiction	Fiction	English Separate Novels 19th Century
000720890	Fiction	Fiction	English 3 Volume Novels
000721314	Fiction	Fiction	English Separate Novels 19th Century
000721547	Non-Fiction	Voyages & Travels	
000721548	Non-Fiction	Hurray's Hand-Books	
000721557	Non-Fiction	Voyages & Travels	
000721564	Non-Fiction	Topography	European
000721575	Non-Fiction	Topography	Syrian, Persian, Central Asian
000721591	Non-Fiction	Topography	United States of America
000721632	Non-Fiction	Topography	United States of America
000721667	Non-Fiction	Topography	European
000721668	Non-Fiction	Topography	European
000721669	Non-Fiction	Uncategorised	
000721670	Non-Fiction	Uncategorised	
000722173	Non-Fiction	Topography	Turkish, Break
000722181	Non-Fiction	Topography	Italian
000722187	Non-Fiction	Topography	Italian
000722334	Non-Fiction	Topography	United States of America
000722584	Non-Fiction	Plays	
000723134	Fiction	Fiction	English 3 Volume Novels
000723258	Non-Fiction	Topography	English, Northern
000723508	Fiction	Fiction	English 3 Volume Novels
000723566	Non-Fiction	History	France
000723567	Non-Fiction	History	French Revolution - 1789-1815
000723690	Fiction	Fiction	English 3 Volume Novels
000723733	Non-Fiction	Poetry	English, Separate Works, 19th Century
000723765	Non-Fiction	Topography	London
000723985	Non-Fiction	Poetry	English Selections
000724195	Non-Fiction	Voyages & Travels	
000724210	Fiction	Fiction	English 1 & 2 Volume Novels
000724955	Non-Fiction	History	Greek
000725001	Non-Fiction	Collections of Travels	
000725048	Non-Fiction	Voyages & Travels	General
000725049	Non-Fiction	Hurray's Hand-Books	
000725050	Non-Fiction	Hurray's Hand-Books	
000725125	Non-Fiction	Topography	United States of America
000725440	Fiction	Fiction	English 3 Volume Novels
000725461	Non-Fiction	Poetry & Fiction	English
000725465	Fiction	Fiction	English Separate Novels 19th Century
000725498	Non-Fiction	Topography	English, Southern
000725591	Non-Fiction	Topography	Australasian
000725622	Non-Fiction	Poetry & Fiction	English
000725654	Non-Fiction	Topography	Indian, Chinese, Japanese
000725666	Non-Fiction	Topography	Indian, Chinese, Japanese
000725673	Fiction	Fiction	English 3 Volume Novels
000725812	Non-Fiction	Topography	United States of America
000725828	Fiction	Fiction	English 1 & 2 Volume Novels
000725832	Fiction	Fiction	English 3 Volume Novels
000725836	Fiction	Fiction	English 3 Volume Novels
000725839	Fiction	Fiction	English 1 & 2 Volume Novels
000725844	Fiction	Fiction	English Separate Novels 19th Century
000725848	Fiction	Fiction	English 3 Volume Novels
000725858	Fiction	Fiction	English 1 & 2 Volume Novels
000725912	Fiction	Fiction	English 3 Volume Novels
000725920	Fiction	Fiction	English 1 & 2 Volume Novels
000725989	Non-Fiction	Geography	England
000726099	Non-Fiction	Topography	English, Northern
000726107	Fiction	Fiction	English 3 Volume Novels
000726211	Non-Fiction	Topography	English, Southern
000726248	Non-Fiction	Topography	Great Britain & Ireland
000726253	Non-Fiction	Topography	Great Britain & Ireland
000726278	Non-Fiction	Topography	English, Southern
000726341	Fiction	Fiction	English 3 Volume Novels
000726414	Non-Fiction	Topography	United States of America
000726415	Non-Fiction	Topography	United States of America
