volume_id	book_id	volume_num	total	path	filesize
000034928_02	000034928	2	3	0000/000034928_02_text.txt	220
000034928_03	000034928	3	3	0000/000034928_03_text.txt	247
000034930_01	000034930	1	3	0000/000034930_01_text.txt	234
000034930_02	000034930	2	3	0000/000034930_02_text.txt	233
000034930_03	000034930	3	3	0000/000034930_03_text.txt	228
000034937_01	000034937	1	1	0000/000034937_01_text.txt	1120
000034939_01	000034939	1	1	0000/000034939_01_text.txt	1051
000034952_01	000034952	1	1	0000/000034952_01_text.txt	629
000034959_01	000034959	1	3	0000/000034959_01_text.txt	202
000034959_02	000034959	2	3	0000/000034959_02_text.txt	203
000034959_03	000034959	3	3	0000/000034959_03_text.txt	166
000034967_01	000034967	1	1	0000/000034967_01_text.txt	944
000034969_01	000034969	1	1	0000/000034969_01_text.txt	946
000034970_01	000034970	1	1	0000/000034970_01_text.txt	936
000034983_01	000034983	1	3	0000/000034983_01_text.txt	256
000034983_02	000034983	2	3	0000/000034983_02_text.txt	243
000034983_03	000034983	3	3	0000/000034983_03_text.txt	258
000034987_01	000034987	1	1	0000/000034987_01_text.txt	654
000034990_01	000034990	1	1	0000/000034990_01_text.txt	654
000034995_01	000034995	1	1	0000/000034995_01_text.txt	716
000034996_01	000034996	1	1	0000/000034996_01_text.txt	788
000035008_01	000035008	1	1	0000/000035008_01_text.txt	1244
000035035_01	000035035	1	1	0000/000035035_01_text.txt	714
000035174_01	000035174	1	1	0000/000035174_01_text.txt	649
000035218_01	000035218	1	1	0000/000035218_01_text.txt	262
000035451_01	000035451	1	3	0000/000035451_01_text.txt	238
000035451_02	000035451	2	3	0000/000035451_02_text.txt	269
000035451_03	000035451	3	3	0000/000035451_03_text.txt	232
000035458_01	000035458	1	3	0000/000035458_01_text.txt	379
000035458_02	000035458	2	3	0000/000035458_02_text.txt	362
000035458_03	000035458	3	3	0000/000035458_03_text.txt	384
000035821_01	000035821	1	1	0000/000035821_01_text.txt	213
000035847_01	000035847	1	1	0000/000035847_01_text.txt	963
000036231_01	000036231	1	1	0000/000036231_01_text.txt	39
000036521_01	000036521	1	1	0000/000036521_01_text.txt	470
000036536_01	000036536	1	1	0000/000036536_01_text.txt	15
000036540_01	000036540	1	1	0000/000036540_01_text.txt	132
000036542_01	000036542	1	1	0000/000036542_01_text.txt	132
000036552_01	000036552	1	1	0000/000036552_01_text.txt	383
000036657_01	000036657	1	1	0000/000036657_01_text.txt	83
000036721_01	000036721	1	1	0000/000036721_01_text.txt	491
000036730_01	000036730	1	1	0000/000036730_01_text.txt	83
000036759_01	000036759	1	1	0000/000036759_01_text.txt	6
000037447_01	000037447	1	1	0000/000037447_01_text.txt	147
000037520_01	000037520	1	1	0000/000037520_01_text.txt	325
000037897_01	000037897	1	1	0000/000037897_01_text.txt	1120
000038340_01	000038340	1	1	0000/000038340_01_text.txt	96
000038930_01	000038930	1	1	0000/000038930_01_text.txt	21
000038986_01	000038986	1	1	0000/000038986_01_text.txt	232
000039424_01	000039424	1	1	0000/000039424_01_text.txt	285
000039670_01	000039670	1	1	0000/000039670_01_text.txt	48
000039775_01	000039775	1	1	0000/000039775_01_text.txt	14
000040021_01	000040021	1	2	0000/000040021_01_text.txt	1714
000040021_02	000040021	2	2	0000/000040021_02_text.txt	2025
000040023_01	000040023	1	1	0000/000040023_01_text.txt	244
000040194_01	000040194	1	1	0000/000040194_01_text.txt	4299
000040306_01	000040306	1	1	0000/000040306_01_text.txt	125
000040309_01	000040309	1	1	0000/000040309_01_text.txt	477
000040310_01	000040310	1	3	0000/000040310_01_text.txt	206
000040310_02	000040310	2	3	0000/000040310_02_text.txt	209
000040310_03	000040310	3	3	0000/000040310_03_text.txt	225
000041051_01	000041051	1	2	0000/000041051_01_text.txt	642
000041051_02	000041051	2	2	0000/000041051_02_text.txt	619
000041408_01	000041408	1	1	0000/000041408_01_text.txt	154
000041601_01	000041601	1	1	0000/000041601_01_text.txt	16
000041623_01	000041623	1	1	0000/000041623_01_text.txt	12
000042337_01	000042337	1	1	0000/000042337_01_text.txt	32
000042862_01	000042862	1	5	0000/000042862_01_text.txt	2849
000042862_02	000042862	2	5	0000/000042862_02_text.txt	2862
000042862_03	000042862	3	5	0000/000042862_03_text.txt	2517
000042862_04	000042862	4	5	0000/000042862_04_text.txt	2896
000042862_05	000042862	5	5	0000/000042862_05_text.txt	2393
000042904_01	000042904	1	2	0000/000042904_01_text.txt	273
000042904_02	000042904	2	2	0000/000042904_02_text.txt	244
000042911_01	000042911	1	1	0000/000042911_01_text.txt	610
000043140_01	000043140	1	1	0000/000043140_01_text.txt	209
000043252_01	000043252	1	1	0000/000043252_01_text.txt	134
000043259_01	000043259	1	1	0000/000043259_01_text.txt	213
000043280_01	000043280	1	1	0000/000043280_01_text.txt	298
000043458_01	000043458	1	1	0000/000043458_01_text.txt	495
000044053_01	000044053	1	1	0000/000044053_01_text.txt	398
000044208_01	000044208	1	1	0000/000044208_01_text.txt	456
000044398_01	000044398	1	1	0000/000044398_01_text.txt	390
000044399_01	000044399	1	1	0000/000044399_01_text.txt	457
000044428_01	000044428	1	1	0000/000044428_01_text.txt	22
000044468_01	000044468	1	1	0000/000044468_01_text.txt	11
000044482_01	000044482	1	1	0000/000044482_01_text.txt	7
000044627_01	000044627	1	41	0000/000044627_01_text.txt	2336
000044627_02	000044627	2	41	0000/000044627_02_text.txt	2969
000044627_03	000044627	3	41	0000/000044627_03_text.txt	2947
000044627_04	000044627	4	41	0000/000044627_04_text.txt	2220
000044627_05	000044627	5	41	0000/000044627_05_text.txt	3068
000044627_06	000044627	6	41	0000/000044627_06_text.txt	2799
000044627_07	000044627	7	41	0000/000044627_07_text.txt	2951
000044627_08	000044627	8	41	0000/000044627_08_text.txt	3002
000044627_09	000044627	9	41	0000/000044627_09_text.txt	3022
000044627_10	000044627	10	41	0000/000044627_10_text.txt	2708
000044627_11	000044627	11	41	0000/000044627_11_text.txt	2847
000044627_12	000044627	12	41	0000/000044627_12_text.txt	2885
000044627_13	000044627	13	41	0000/000044627_13_text.txt	3000
000044627_14	000044627	14	41	0000/000044627_14_text.txt	3185
000044627_15	000044627	15	41	0000/000044627_15_text.txt	2925
000044627_16	000044627	16	41	0000/000044627_16_text.txt	3149
000044627_17	000044627	17	41	0000/000044627_17_text.txt	3178
000044627_18	000044627	18	41	0000/000044627_18_text.txt	2645
000044627_19	000044627	19	41	0000/000044627_19_text.txt	2160
000044627_20	000044627	20	41	0000/000044627_20_text.txt	3035
000044627_21	000044627	21	41	0000/000044627_21_text.txt	2700
000044627_22	000044627	22	41	0000/000044627_22_text.txt	2790
000044627_23	000044627	23	41	0000/000044627_23_text.txt	3088
000044627_24	000044627	24	41	0000/000044627_24_text.txt	2852
000044627_25	000044627	25	41	0000/000044627_25_text.txt	3307
000044627_26	000044627	26	41	0000/000044627_26_text.txt	2079
000044627_27	000044627	27	41	0000/000044627_27_text.txt	3235
000044627_28	000044627	28	41	0000/000044627_28_text.txt	3311
000044627_29	000044627	29	41	0000/000044627_29_text.txt	3261
000044627_30	000044627	30	41	0000/000044627_30_text.txt	2151
000044627_31	000044627	31	41	0000/000044627_31_text.txt	3118
000044627_32	000044627	32	41	0000/000044627_32_text.txt	3159
000044627_33	000044627	33	41	0000/000044627_33_text.txt	3116
000044627_34	000044627	34	41	0000/000044627_34_text.txt	2614
000044627_35	000044627	35	41	0000/000044627_35_text.txt	2970
000044627_36	000044627	36	41	0000/000044627_36_text.txt	2915
000044627_37	000044627	37	41	0000/000044627_37_text.txt	2770
000044627_38	000044627	38	41	0000/000044627_38_text.txt	2361
000044627_39	000044627	39	41	0000/000044627_39_text.txt	3106
000044627_40	000044627	40	41	0000/000044627_40_text.txt	1342
000044627_41	000044627	41	41	0000/000044627_41_text.txt	2572
000044652_01	000044652	1	1	0000/000044652_01_text.txt	244
000045046_01	000045046	1	1	0000/000045046_01_text.txt	133
000045049_01	000045049	1	1	0000/000045049_01_text.txt	467
000045069_01	000045069	1	3	0000/000045069_01_text.txt	311
000045069_02	000045069	2	3	0000/000045069_02_text.txt	310
000045069_03	000045069	3	3	0000/000045069_03_text.txt	287
000045172_01	000045172	1	1	0000/000045172_01_text.txt	424
000045497_01	000045497	1	1	0000/000045497_01_text.txt	384
000045574_01	000045574	1	3	0000/000045574_01_text.txt	244
000045574_02	000045574	2	3	0000/000045574_02_text.txt	272
000045574_03	000045574	3	3	0000/000045574_03_text.txt	316
000046704_01	000046704	1	1	0000/000046704_01_text.txt	668
000046705_01	000046705	1	1	0000/000046705_01_text.txt	717
000047779_01	000047779	1	1	0000/000047779_01_text.txt	920
000047782_01	000047782	1	1	0000/000047782_01_text.txt	543
000047784_01	000047784	1	3	0000/000047784_01_text.txt	207
000047784_02	000047784	2	3	0000/000047784_02_text.txt	189
000047784_03	000047784	3	3	0000/000047784_03_text.txt	196
000047785_01	000047785	1	1	0000/000047785_01_text.txt	557
000047787_01	000047787	1	2	0000/000047787_01_text.txt	213
000047787_02	000047787	2	2	0000/000047787_02_text.txt	222
000047791_01	000047791	1	3	0000/000047791_01_text.txt	312
000047791_02	000047791	2	3	0000/000047791_02_text.txt	299
000047791_03	000047791	3	3	0000/000047791_03_text.txt	327
000047793_01	000047793	1	3	0000/000047793_01_text.txt	338
000047793_02	000047793	2	3	0000/000047793_02_text.txt	335
000047793_03	000047793	3	3	0000/000047793_03_text.txt	334
000047794_01	000047794	1	1	0000/000047794_01_text.txt	998
000047796_01	000047796	1	1	0000/000047796_01_text.txt	589
000047797_01	000047797	1	3	0000/000047797_01_text.txt	268
000047797_02	000047797	2	3	0000/000047797_02_text.txt	285
000047797_03	000047797	3	3	0000/000047797_03_text.txt	284
000047798_01	000047798	1	1	0000/000047798_01_text.txt	152
000047802_01	000047802	1	1	0000/000047802_01_text.txt	537
000047804_01	000047804	1	1	0000/000047804_01_text.txt	489
000047805_01	000047805	1	3	0000/000047805_01_text.txt	379
000047805_02	000047805	2	3	0000/000047805_02_text.txt	333
000047805_03	000047805	3	3	0000/000047805_03_text.txt	309
000047806_01	000047806	1	1	0000/000047806_01_text.txt	1012
000047808_01	000047808	1	3	0000/000047808_01_text.txt	307
000047808_02	000047808	2	3	0000/000047808_02_text.txt	286
000047808_03	000047808	3	3	0000/000047808_03_text.txt	269
000047809_01	000047809	1	1	0000/000047809_01_text.txt	843
000047810_01	000047810	1	1	0000/000047810_01_text.txt	846
000047812_01	000047812	1	3	0000/000047812_01_text.txt	353
000047812_02	000047812	2	3	0000/000047812_02_text.txt	341
000047812_03	000047812	3	3	0000/000047812_03_text.txt	318
000047814_01	000047814	1	1	0000/000047814_01_text.txt	275
000047815_01	000047815	1	3	0000/000047815_01_text.txt	185
000047815_02	000047815	2	3	0000/000047815_02_text.txt	198
000047815_03	000047815	3	3	0000/000047815_03_text.txt	215
000047817_01	000047817	1	3	0000/000047817_01_text.txt	233
000047817_02	000047817	2	3	0000/000047817_02_text.txt	237
000047817_03	000047817	3	3	0000/000047817_03_text.txt	231
000047820_01	000047820	1	1	0000/000047820_01_text.txt	349
000047821_01	000047821	1	3	0000/000047821_01_text.txt	362
000047821_02	000047821	2	3	0000/000047821_02_text.txt	370
000047821_03	000047821	3	3	0000/000047821_03_text.txt	416
000047822_01	000047822	1	1	0000/000047822_01_text.txt	817
000047823_01	000047823	1	3	0000/000047823_01_text.txt	295
000047823_02	000047823	2	3	0000/000047823_02_text.txt	285
000047823_03	000047823	3	3	0000/000047823_03_text.txt	276
000047824_01	000047824	1	1	0000/000047824_01_text.txt	761
000047829_01	000047829	1	2	0000/000047829_01_text.txt	237
000047829_02	000047829	2	2	0000/000047829_02_text.txt	253
000047830_01	000047830	1	1	0000/000047830_01_text.txt	481
000047831_01	000047831	1	1	0000/000047831_01_text.txt	228
000047834_01	000047834	1	1	0000/000047834_01_text.txt	380
000047835_01	000047835	1	3	0000/000047835_01_text.txt	285
000047835_02	000047835	2	3	0000/000047835_02_text.txt	291
000047835_03	000047835	3	3	0000/000047835_03_text.txt	273
000047836_01	000047836	1	3	0000/000047836_01_text.txt	413
000047836_02	000047836	2	3	0000/000047836_02_text.txt	400
000047836_03	000047836	3	3	0000/000047836_03_text.txt	373
000047837_01	000047837	1	1	0000/000047837_01_text.txt	1183
000047913_01	000047913	1	1	0000/000047913_01_text.txt	1421
000048080_01	000048080	1	1	0000/000048080_01_text.txt	169
000048214_01	000048214	1	1	0000/000048214_01_text.txt	2358
000048215_01	000048215	1	1	0000/000048215_01_text.txt	2556
000048225_01	000048225	1	3	0000/000048225_01_text.txt	280
000048225_02	000048225	2	3	0000/000048225_02_text.txt	272
000048225_03	000048225	3	3	0000/000048225_03_text.txt	276
000048360_01	000048360	1	1	0000/000048360_01_text.txt	300
000048371_01	000048371	1	1	0000/000048371_01_text.txt	405
000048373_01	000048373	1	1	0000/000048373_01_text.txt	695
000048374_01	000048374	1	2	0000/000048374_01_text.txt	336
000048374_02	000048374	2	2	0000/000048374_02_text.txt	352
000048378_01	000048378	1	2	0000/000048378_01_text.txt	563
000048378_02	000048378	2	2	0000/000048378_02_text.txt	440
000048379_01	000048379	1	2	0000/000048379_01_text.txt	332
000048379_02	000048379	2	2	0000/000048379_02_text.txt	373
000048380_01	000048380	1	1	0000/000048380_01_text.txt	365
000048382_01	000048382	1	2	0000/000048382_01_text.txt	582
000048382_02	000048382	2	2	0000/000048382_02_text.txt	447
000048384_01	000048384	1	1	0000/000048384_01_text.txt	830
000048487_01	000048487	1	1	0000/000048487_01_text.txt	246
000048749_01	000048749	1	1	0000/000048749_01_text.txt	758
000048751_01	000048751	1	1	0000/000048751_01_text.txt	579
000048896_01	000048896	1	1	0000/000048896_01_text.txt	323
000048908_01	000048908	1	1	0000/000048908_01_text.txt	8
000048960_01	000048960	1	1	0000/000048960_01_text.txt	3
000048989_01	000048989	1	2	0000/000048989_01_text.txt	1666
000048989_02	000048989	2	2	0000/000048989_02_text.txt	1723
000049023_01	000049023	1	1	0000/000049023_01_text.txt	620
000049024_01	000049024	1	1	0000/000049024_01_text.txt	616
000049026_01	000049026	1	1	0000/000049026_01_text.txt	57
000049081_01	000049081	1	1	0000/000049081_01_text.txt	97
000049088_01	000049088	1	1	0000/000049088_01_text.txt	590
000049090_01	000049090	1	1	0000/000049090_01_text.txt	674
000049724_01	000049724	1	1	0000/000049724_01_text.txt	373
000050335_01	000050335	1	1	0000/000050335_01_text.txt	214
000050337_01	000050337	1	3	0000/000050337_01_text.txt	214
000050337_02	000050337	2	3	0000/000050337_02_text.txt	227
000050337_03	000050337	3	3	0000/000050337_03_text.txt	242
000050338_01	000050338	1	1	0000/000050338_01_text.txt	570
000050383_01	000050383	1	1	0000/000050383_01_text.txt	329
000050384_01	000050384	1	1	0000/000050384_01_text.txt	333
000050408_01	000050408	1	1	0000/000050408_01_text.txt	231
000050410_01	000050410	1	1	0000/000050410_01_text.txt	326
000050525_01	000050525	1	1	0000/000050525_01_text.txt	236
000050543_01	000050543	1	1	0000/000050543_01_text.txt	209
000050624_01	000050624	1	1	0000/000050624_01_text.txt	210
000050627_01	000050627	1	1	0000/000050627_01_text.txt	82
000050629_01	000050629	1	1	0000/000050629_01_text.txt	85
000050632_01	000050632	1	1	0000/000050632_01_text.txt	70
000050635_01	000050635	1	1	0000/000050635_01_text.txt	69
000050636_01	000050636	1	1	0000/000050636_01_text.txt	72
000050637_01	000050637	1	1	0000/000050637_01_text.txt	75
000050638_01	000050638	1	1	0000/000050638_01_text.txt	208
000050640_01	000050640	1	1	0000/000050640_01_text.txt	75
000050641_01	000050641	1	1	0000/000050641_01_text.txt	77
000050643_01	000050643	1	1	0000/000050643_01_text.txt	85
000050644_01	000050644	1	1	0000/000050644_01_text.txt	68
000050646_01	000050646	1	1	0000/000050646_01_text.txt	73
000050647_01	000050647	1	1	0000/000050647_01_text.txt	77
000050649_01	000050649	1	1	0000/000050649_01_text.txt	76
000050652_01	000050652	1	1	0000/000050652_01_text.txt	91
000050655_01	000050655	1	1	0000/000050655_01_text.txt	71
000050656_01	000050656	1	1	0000/000050656_01_text.txt	69
000050657_01	000050657	1	1	0000/000050657_01_text.txt	74
000050803_01	000050803	1	1	0000/000050803_01_text.txt	375
000051064_01	000051064	1	1	0000/000051064_01_text.txt	505
000051104_01	000051104	1	1	0000/000051104_01_text.txt	741
000051125_01	000051125	1	1	0000/000051125_01_text.txt	195
000051342_01	000051342	1	1	0000/000051342_01_text.txt	737
000051343_01	000051343	1	1	0000/000051343_01_text.txt	128
000051466_01	000051466	1	1	0000/000051466_01_text.txt	107
000051685_01	000051685	1	1	0000/000051685_01_text.txt	338
000051691_01	000051691	1	1	0000/000051691_01_text.txt	399
000051692_01	000051692	1	1	0000/000051692_01_text.txt	349
000051700_01	000051700	1	1	0000/000051700_01_text.txt	402
000052250_01	000052250	1	1	0000/000052250_01_text.txt	23
000052316_01	000052316	1	3	0000/000052316_01_text.txt	221
000052316_02	000052316	2	3	0000/000052316_02_text.txt	208
000052316_03	000052316	3	3	0000/000052316_03_text.txt	274
000052347_01	000052347	1	1	0000/000052347_01_text.txt	23
000052357_01	000052357	1	3	0000/000052357_01_text.txt	1579
000052357_02	000052357	2	3	0000/000052357_02_text.txt	1652
000052357_03	000052357	3	3	0000/000052357_03_text.txt	1789
000052364_01	000052364	1	10	0000/000052364_01_text.txt	2195
000052364_02	000052364	2	10	0000/000052364_02_text.txt	2080
000052364_03	000052364	3	10	0000/000052364_03_text.txt	1590
000052364_04	000052364	4	10	0000/000052364_04_text.txt	1602
000052364_05	000052364	5	10	0000/000052364_05_text.txt	1725
000052364_06	000052364	6	10	0000/000052364_06_text.txt	1786
000052364_07	000052364	7	10	0000/000052364_07_text.txt	1823
000052364_08	000052364	8	10	0000/000052364_08_text.txt	2007
000052364_09	000052364	9	10	0000/000052364_09_text.txt	1999
000052364_10	000052364	10	10	0000/000052364_10_text.txt	2072
000052367_01	000052367	1	14	0000/000052367_01_text.txt	1549
000052367_02	000052367	2	14	0000/000052367_02_text.txt	1556
000052367_03	000052367	3	14	0000/000052367_03_text.txt	1447
000052367_04	000052367	4	14	0000/000052367_04_text.txt	1506
000052367_05	000052367	5	14	0000/000052367_05_text.txt	1475
000052367_06	000052367	6	14	0000/000052367_06_text.txt	1537
000052367_07	000052367	7	14	0000/000052367_07_text.txt	1581
000052367_08	000052367	8	14	0000/000052367_08_text.txt	1635
000052367_09	000052367	9	14	0000/000052367_09_text.txt	1560
000052367_10	000052367	10	14	0000/000052367_10_text.txt	1403
000052367_11	000052367	11	14	0000/000052367_11_text.txt	1420
000052367_12	000052367	12	14	0000/000052367_12_text.txt	1429
000052367_13	000052367	13	14	0000/000052367_13_text.txt	1486
000052367_14	000052367	14	14	0000/000052367_14_text.txt	2157
000052369_01	000052369	1	14	0000/000052369_01_text.txt	1552
000052369_02	000052369	2	14	0000/000052369_02_text.txt	1557
000052369_03	000052369	3	14	0000/000052369_03_text.txt	1439
000052369_04	000052369	4	14	0000/000052369_04_text.txt	1508
